UniProtID	GeneID	Origin	Inf0h_counts	Inf15h_counts	Inf24h_counts	Inf48h_counts	Inf72h_counts	Inf0h_TMM	Inf15h_TMM	Inf24h_TMM	Inf48h_TMM	Inf72h_TMM	logFC_15h	pval_15h	FDR_15h	logFC_24h	pval_24h	FDR_24h	logFC_48h	pval_48h	FDR_48h	logFC_72h	pval_72h	FDR_72h	Ttest_FDR_24h	Ttest_FDR_48h	Ttest_FDR_72h
P62256	UBE2H	Host	1119.833333	2165	1227.5	1211.5	1443.5	54.23284684	70.78635157	61.98031586	59.84992621	74.97366795	0.203797243	0.545913036	0.999718578	0.270736327	0.185552163	0.419091058	0.179228293	0.450097523	0.728485743	0.466188799	0.068996671	0.273153013	0.57571	0.96441	0.97384
P63279	UBE2I	Host	4479.333333	5753	4201	3647	4306	223.3579965	188.0987901	218.656141	183.2742722	223.4529119	-0.229927681	0.493115246	0.999718578	0.056246462	0.718529973	0.873665314	-0.146316932	0.480947121	0.749946718	0.026092102	0.850879645	0.933838675	0.14994	0.56116	0.97155
Q9Y385	UBE2J1	Host	1480	3681	1384	1353.5	1128.5	74.37853521	120.3531456	72.35610121	68.046834	59.42270223	0.373194077	0.267652325	0.999718578	-0.032101016	0.865030219	0.943063105	-0.053412091	0.818520664	0.930110354	-0.251510229	0.190160361	0.45812481	0.50645	0.96303	0.97155
Q8N2K1	UBE2J2	Host	558.3333333	317	360	384	338.5	26.70535604	10.36456048	17.86337567	18.52249827	16.19705721	-0.243752408	0.488337696	0.999718578	-0.573365574	0.025783937	0.120337893	-0.463595608	0.084141702	0.288246042	-0.815882038	0.040036175	0.205554688	0.02717	0.42371	0.97155
P61086	UBE2K	Host	2317.5	6284	2198	1911	2106.5	117.7732701	205.4602463	115.3934844	96.87764901	111.9371191	-0.277177071	0.40866622	0.999718578	0.08777989	0.601913599	0.800926763	-0.103622616	0.647964847	0.851469274	-0.054236073	0.717171885	0.870551103	0.32172	0.96303	0.97182
P68036	UBE2L3	Host	1575.666667	3826	1327	1256.5	1524.5	80.73723766	125.0940328	70.69824964	64.1707607	83.09071032	-0.169080864	0.614731792	0.999718578	-0.00068783	0.997173385	0.999431977	-0.060738041	0.802756598	0.922925883	-0.01268327	0.939101256	0.972689207	0.00701	0.96303	0.97164
O14933	UBE2L6	Host	552	1392	443.5	424.5	583	26.93668953	45.51251796	22.13855013	20.86523537	28.8627753	-0.360074438	0.287609716	0.999718578	-0.279576371	0.255130667	0.507303479	-0.292156772	0.268020072	0.565539869	0.07435355	0.760531686	0.892877145	0.20725	0.96303	0.97384
P61081	UBE2M	Host	3476.333333	4989	2868.5	2766	3007.5	176.726139	163.1192185	151.8666841	141.5249942	162.3574101	-0.21978907	0.512550209	0.999718578	-0.076736125	0.622091281	0.813410838	-0.185970577	0.386188919	0.679716731	-0.181826699	0.267697989	0.548557794	0.05258	0.96303	0.99484
P61088	UBE2N	Host	2961.666667	11956	3086	2861	3156.5	142.9671871	390.9106787	155.4572139	138.5167299	159.9622224	-0.144932255	0.665171705	0.999718578	0.185805018	0.240561207	0.489811541	-0.038701854	0.858309489	0.945341263	0.145077926	0.354772623	0.627708864	0.15648	0.97777	0.98482
Q7Z7E8	UBE2Q1	Host	3511.666667	2156	3297	3176	3432	162.812113	70.4920896	158.8191408	150.0549699	163.9694515	0.117441442	0.727706374	0.999718578	-0.113915469	0.475712808	0.714499896	-0.138968538	0.507243363	0.769252384	0.046441378	0.737961588	0.881481184	0.0339	0.97093	0.97155
Q712K3	UBE2R2	Host	504.1666667	1467	473	373.5	415.5	23.93477557	47.96470104	23.0622552	17.70767095	20.06499089	0.025443835	0.940080958	0.999718578	-0.056894357	0.814426946	0.920383515	-0.54797324	0.049858773	0.202201361	-0.286066257	0.245592904	0.52661539	0.04686	0.96441	0.97155
Q16763	UBE2S	Host	1856.5	3743	1598	1337	1252	92.20913253	122.3802836	82.21802405	67.74023314	66.61698814	0.876403958	0.009745703	0.203478611	-0.200159716	0.273236535	0.530098607	-0.291683783	0.200354067	0.483029155	-0.539898594	0.019722867	0.146557355	0.66312	0.99709	0.97155
Q9NPD8	UBE2T	Host	4419.166667	4879	2790	2267.5	2109.5	210.9020519	159.5226833	139.3840773	112.5243274	108.7778172	0.848751991	0.012133638	0.239292907	-0.741155126	0.000148292	0.002950287	-0.844619941	0.000325017	0.005364444	-0.797733953	0.012177297	0.11763168	0.84737	0.96303	0.943
Q15819	UBE2V2	Host	4814.833333	7098	3915.5	3615	4212.5	240.0352667	232.0746067	202.0418844	179.03654	219.7106802	-0.219764708	0.512174844	0.999718578	-0.186651568	0.258770186	0.512432701	-0.282045031	0.191141598	0.469766318	-0.100779707	0.454212501	0.707439038	0.08158	0.96303	0.97155
Q9H832	UBE2Z	Host	1151	5440	1161.5	1037.5	1180.5	57.41814234	177.8650127	60.27147104	52.07275732	61.03699472	-0.383035129	0.254010796	0.999718578	0.15922751	0.428508874	0.677561795	-0.068753631	0.773218066	0.910185986	0.093335856	0.642416538	0.828652473	0.52562	0.96303	0.97155
Q05086-3	UBE3A	Host	4287.666667	7482	3738.5	3766.5	3925	208.5171989	244.629784	188.5607359	184.7504379	199.9173306	-0.165429137	0.621631114	0.999718578	-0.082096811	0.602541785	0.800926763	-0.138362822	0.504055708	0.767012372	-0.075223782	0.585629225	0.794874243	0.12402	0.96303	0.97155
Q15386	UBE3C	Host	787.3333333	665	729	796.5	776	37.79007005	21.74268997	36.50389819	39.18847004	38.95421014	0.057076333	0.868048821	0.999718578	-0.006445968	0.975397241	0.990386341	0.13028132	0.594555801	0.82650015	0.043022442	0.828574244	0.922104768	0.24944	0.96303	0.98672
Q7Z6J8	UBE3D	Host	642.8333333	50	397	481	376.5	28.156589	1.63478872	18.26509005	21.5603378	16.80485205	-0.093269953	0.830703028	0.999718578	-0.626316607	0.072951117	0.234941653	-0.383782624	0.294361756	0.593503306	-0.697550871	0.078630082	0.29161227	NA	NA	NA
Q14139-2	UBE4A	Host	2773.5	7210	3535	3631.5	3914.5	133.8470337	235.7365334	180.0706201	180.6587793	199.4345355	-0.154746313	0.644338934	0.999718578	0.415596073	0.018212218	0.094715283	0.410885243	0.053877424	0.212637989	0.620108668	0.006705234	0.088139975	0.00049	0.96303	0.9897
O95155-4	UBE4B	Host	3521.666667	3371	3134.5	2670.5	3601	166.7524814	110.2174555	153.1636791	127.7295174	174.671598	-0.033877426	0.919715939	0.999718578	-0.203029408	0.215725721	0.458708795	-0.444794928	0.039220624	0.174215552	0.059250715	0.689342788	0.855162256	0.07906	0.96303	0.97155
O14562	UBFD1	Host	2011.666667	2421	1621	1427	1796	92.51146409	79.15646982	77.78127956	66.68392596	85.13146	-0.451406393	0.180622408	0.999718578	-0.352408548	0.063988672	0.214762962	-0.488842045	0.032761303	0.154810582	-0.051127666	0.742153956	0.882648137	0.09682	0.96303	0.83733
Q9Y5Z9	UBIAD1	Host	292.5	617	251.5	226.5	292.5	15.22799066	20.1732928	13.69522778	12.10666148	16.26396387	0.168444024	0.625096094	0.999718578	-0.242690961	0.353655638	0.610192229	-0.343793986	0.233070194	0.524570422	0.110526698	0.659997561	0.839538565	0.40132	0.96303	0.97155
P11441	UBL4A	Host	1035	2056	939	886.5	1054	52.00371581	67.22251216	49.16227108	45.29323283	55.75822509	-0.013084204	0.969053842	0.999718578	-0.043247754	0.831032238	0.92852185	-0.196830923	0.409865438	0.698271175	0.106485796	0.56229011	0.781431937	0.02596	0.96303	0.98373
Q9BZL1	UBL5	Host	1043.333333	2064	387.5	398.5	421	54.59764751	67.48407836	20.75430673	20.66017225	22.65671204	-0.804259529	0.017576785	0.320731018	-1.366040858	3.35E-05	0.000954663	-0.829938425	0.002081895	0.02205115	-1.061946804	0.019738303	0.146557355	0.00501	0.66268	0.97155
Q96S82	UBL7	Host	417.3333333	436	348	348.5	390.5	18.27738181	14.25535764	16.01070866	15.62115951	17.42973366	0.017774643	0.959275435	0.999718578	-0.081020559	0.821347595	0.924125128	-0.112214369	0.770850468	0.908878773	-0.065880689	0.851159889	0.933968394	NA	NA	NA
Q8WVY7	UBLCP1	Host	3204.333333	4294	2844.5	2548.5	2547.5	153.2887859	140.3956553	142.606817	124.8645118	130.7021847	-0.492655183	0.142984859	0.999718578	-0.081572599	0.60137683	0.800610839	-0.305900877	0.153554334	0.41435541	-0.104227845	0.613729093	0.812966931	0.18227	0.98115	0.97155
Q9NPG3	UBN1	Host	2204.666667	1387	2156.5	2348.5	2039.5	108.2993321	45.34903909	111.2515101	118.4088645	104.2400164	0.262569228	0.439057347	0.999718578	0.047031952	0.779208917	0.903181747	0.139763529	0.524956589	0.782059421	-0.026002967	0.858259628	0.936969222	0.74203	0.96303	0.97155
Q6ZU65	UBN2	Host	828.5	829	780	857	721.5	38.50763827	27.10479698	38.28129419	40.88999976	35.12944342	0.001147096	0.997320683	0.999718578	0.102780306	0.625438829	0.815705866	0.195108466	0.426012401	0.712610589	-0.040722575	0.850028086	0.93328544	0.07381	0.96303	0.38787
O94941	UBOX5	Host	1537	478	1116.5	1097.5	1129	73.75315396	15.62858016	55.3832113	54.22372849	56.46982772	-0.003488292	0.991974978	0.999718578	-0.524445352	0.015167765	0.084006247	-0.415783138	0.081493865	0.282795553	-0.324126655	0.098830893	0.330706525	0.05106	0.96303	0.97155
Q9NZI7	UBP1	Host	658.1666667	1165	636.5	765	689	32.52429512	38.09057717	33.15857974	39.41412347	36.28653499	0.214685963	0.527836606	0.999718578	0.085039503	0.693217146	0.857644216	0.350836	0.166336712	0.433205423	0.095801079	0.656828298	0.837349739	0.50855	0.96303	0.97155
Q9UMX0	UBQLN1	Host	755.3333333	955	950.5	849.5	1071	36.64649126	31.22446455	47.04686092	40.89799531	52.46057274	-0.120012081	0.724450257	0.999718578	0.239242413	0.274956387	0.532154486	0.135236577	0.583405049	0.81961047	0.573289008	0.121221281	0.370882451	0.20191	0.96303	0.97155
Q9UHD9	UBQLN2	Host	1557.666667	3725	1516	1448	1652.5	76.21403848	121.7917596	76.1043533	70.79497462	83.27754806	-0.043154001	0.897787634	0.999718578	-0.013950854	0.941303704	0.974852404	-0.148773598	0.515543277	0.774607041	0.160933071	0.378724093	0.648643897	0.55984	0.96303	0.98436
Q9NRR5	UBQLN4	Host	715.6666667	2112	666	654.5	717	35.4407339	69.05347553	34.15273256	32.44598111	37.23948575	-0.09460431	0.779010349	0.999718578	0.010073136	0.962324065	0.984428209	-0.0756446	0.76528206	0.906755656	0.142070673	0.478201381	0.723614197	0.56074	0.96303	0.97155
Q8IWV7	UBR1	Host	1734.5	1459	1266	1257	1391.5	83.0850836	47.70313485	62.95501419	60.58488162	69.10506331	-0.217522136	0.520284751	0.999718578	-0.420134395	0.039182792	0.158979158	-0.462418836	0.048587942	0.199366181	-0.251737373	0.15860011	0.425544328	0.02692	0.99772	0.97155
Q8IWV8-4	UBR2	Host	2709	1922	2190	2329.5	2706	124.9930035	62.84127839	106.3332552	110.4460997	128.681555	-0.094714186	0.778935069	0.999718578	-0.231230622	0.171797375	0.400827391	-0.049306853	0.823795395	0.931595471	0.062227855	0.667950487	0.844194861	0.0111	0.96303	0.97384
Q5T4S7	UBR4	Host	17375.83333	20408	16335	16335	17598.5	831.8261857	667.2553639	808.7081917	782.7159045	867.8993059	0.071847752	0.830005823	0.999718578	-0.029236852	0.843355842	0.93408786	-0.133195053	0.532673768	0.785765232	0.037342317	0.74010691	0.881958696	0.93641	0.96303	0.97155
O95071	UBR5	Host	8326	9242	6712	7754	6945	403.0218597	302.174347	339.0100649	386.1406033	351.0661762	0.029411367	0.930038811	0.999718578	-0.136406956	0.370380159	0.626575963	-0.040156623	0.84249478	0.938860402	-0.205315447	0.136689295	0.394006894	0.30949	0.96303	0.97155
Q8N806	UBR7	Host	3731.333333	7856	3639	3336.5	3348.5	186.9409613	256.8580037	187.3481957	168.8290586	174.4046742	0.573658169	0.088111476	0.933934046	0.009377855	0.953851361	0.981271707	-0.170582883	0.40963645	0.698271175	0.07198686	0.606356572	0.808375271	0.92408	0.96303	0.99923
Q8WUN7	UBTD2	Host	50.5	370	82	87.5	90.5	2.389846044	12.09743653	4.103200706	4.260723112	4.527033802	0.351258701	0.319454557	0.999718578	1.010621513	0.002475218	0.023093437	0.930101632	0.005121484	0.04227816	0.886444777	0.024725909	0.162283057	0.04938	0.96303	0.97155
Q04323-2	UBXN1	Host	2306.833333	2505	2003.5	2187.5	2243	118.5358932	81.90291486	105.3340639	113.2850114	122.1002859	-0.147186434	0.662012334	0.999718578	-0.017173788	0.924089417	0.967994071	0.072699793	0.742763764	0.896470329	0.060366775	0.677506103	0.849091888	0.14075	0.96303	0.98022
P68543	UBXN2A	Host	324.3333333	563	183.5	159.5	233	15.88874597	18.40772099	9.222772438	7.743406168	11.55173056	1.197600682	0.000745162	0.023980662	-0.801976371	0.00730288	0.050143538	-0.919418175	0.002413688	0.0247894	-0.529828507	0.104367894	0.340482324	0.99969	0.96303	0.97155
Q92575	UBXN4	Host	2389.333333	1781	2085.5	2062	2234.5	112.8572421	58.2311742	104.5872089	100.1710092	108.6116758	0.130806598	0.698706723	0.999718578	-0.024510121	0.890241518	0.953264716	-0.154671584	0.484805457	0.752618742	-0.034755581	0.812230044	0.914598943	0.92398	0.96303	0.97155
Q9BZV1	UBXN6	Host	634	991	422.5	433	442	32.05436683	32.40151243	22.39167443	22.57298013	23.25482021	-0.010273514	0.975922729	0.999718578	-0.436869059	0.06539879	0.217752847	-0.52201435	0.047335738	0.196818784	-0.467633765	0.055223855	0.238940233	0.12792	0.99335	0.99212
O94888	UBXN7	Host	1579.333333	4964	1412	1396.5	1646	72.87616969	162.3018241	67.6291662	65.333448	77.25611689	-0.339358344	0.312217583	0.999718578	-0.131018706	0.510298314	0.736853476	-0.257203295	0.272652635	0.570689682	0.012681939	0.941958263	0.97431054	0.23231	0.96303	0.9834
P15374	UCHL3	Host	2844.5	6684	3179.5	2862	3222.5	134.7799613	218.5385561	156.8705844	137.6233982	159.3887449	-0.109995854	0.742832214	0.999718578	0.179951378	0.256078499	0.508811629	0.031267426	0.88366224	0.954629627	0.270872214	0.099302842	0.331837002	0.67102	0.96303	0.97155
Q9HA47	UCK1	Host	699	1055	714	731	680.5	32.49855842	34.49404199	34.74080821	34.5982362	33.51144189	-0.19834208	0.559436219	0.999718578	0.0097722	0.963561221	0.984818943	0.212199603	0.401626241	0.692861934	0.18058371	0.456727087	0.709128998	0.02131	0.96303	0.40462
Q9BZX2	UCK2	Host	956.8333333	3502	1007.5	1166	933.5	45.6722976	114.5006019	50.37920101	57.1609424	47.46112374	-0.067338146	0.841177364	0.999718578	0.059861841	0.76865401	0.899197779	0.522977121	0.033476038	0.157450525	0.139456764	0.5171223	0.748679441	0.10632	0.96303	0.98051
Q9NWZ5	UCKL1	Host	1227.5	1746	869.5	875.5	976	60.98193584	57.0868221	44.23063198	44.03410102	50.4463982	-0.268947962	0.425847691	0.999718578	-0.463013447	0.037559602	0.15478934	-0.482468586	0.046620393	0.195061271	-0.204939965	0.279501968	0.560601487	0.20846	0.96441	0.98355
Q8IX04	UEVLD	Host	319	160	229	247.5	270.5	15.84814915	5.231323904	11.83635603	12.30965334	13.98875268	0.034995199	0.924811174	0.999718578	-0.285073842	0.275808132	0.533290802	-0.272796045	0.343339437	0.639997776	-0.172539028	0.48231723	0.726600596	0.98089	0.96303	0.97155
Q9Y3C8	UFC1	Host	1525.833333	3377	1370	1254	1566	73.64566417	110.4136301	69.09458785	61.14431179	79.10572595	-0.233397398	0.487508135	0.999718578	-0.077793061	0.683191602	0.851717832	-0.178705319	0.443469066	0.725247574	0.076576603	0.638096148	0.826181634	0.09883	0.99852	0.97384
Q92890-1	UFD1L	Host	3804	4358	3432.5	3615	3244	182.6137792	142.4881848	173.1871996	174.4623371	163.0903665	0.080551747	0.810414298	0.999718578	0.050838775	0.744353638	0.88613674	0.098253446	0.642433574	0.850109494	-0.161562842	0.272154375	0.553428561	0.17079	0.96303	0.47145
O94874	UFL1	Host	6281.833333	8006	4801	5445.5	5503	300.7989617	261.7623698	243.2315584	265.9497145	273.2690717	-0.162485334	0.62779427	0.999718578	-0.210488383	0.198525766	0.436236794	-0.147569954	0.469282431	0.741543946	-0.100677375	0.435301189	0.691352015	0.03072	0.96303	0.97349
P61960	UFM1	Host	696.3333333	4156	660.5	571.5	723.5	32.88138146	135.8836384	32.47989689	27.09908358	35.07030599	-0.463939491	0.167725091	0.999718578	0.020981647	0.9222624	0.967445284	-0.321380572	0.218207043	0.507389526	0.021180051	0.916220307	0.962752086	0.02923	0.96303	0.98181
Q9NUQ7	UFSP2	Host	514.1666667	1248	606.5	632.5	577	25.68231646	40.80432645	31.61577454	32.21481891	30.2274375	-0.219388382	0.517512554	0.999718578	0.30827267	0.172653721	0.401894415	0.302724798	0.238771473	0.532727954	0.365183885	0.115736134	0.362731369	0.74373	0.96303	0.97155
O60701	UGDH	Host	2093.666667	7552	3021	2953	2926.5	98.80774934	246.9184882	147.5570426	143.1956584	142.6293464	-0.338223181	0.313296584	0.999718578	0.619036182	0.001292662	0.014607883	0.547810539	0.014474723	0.088307903	0.50770164	0.010468138	0.110168235	0.24115	0.96303	0.97242
Q9NYU2	UGGT1	Host	6890.333333	14901	7426	7725	7308	333.6292658	487.1997343	381.093695	389.4426666	368.8867985	0.124850093	0.709221793	0.999718578	0.278178152	0.093238836	0.2754116	0.290154483	0.160231363	0.425124041	0.122951121	0.322529241	0.599792205	0.48161	0.96303	0.97155
Q16851	UGP2	Host	7222.833333	13555	5857	5415.5	5934	352.2729375	443.191222	297.5816541	264.7493265	302.0468996	0.008374269	0.980043559	0.999718578	-0.219394283	0.162491043	0.389138532	-0.334396023	0.107213056	0.335275573	-0.263168054	0.066503208	0.266243745	0.35486	0.97194	0.98482
Q96T88-2	UHRF1	Host	4179	6412	2546	2554.5	2080.5	204.7606855	209.6453054	131.2524595	129.9463609	107.6883615	0.649237288	0.053980802	0.707748289	-0.780943859	0.000120517	0.0025103	-0.677478074	0.002917023	0.028161829	-0.837843393	0.000812938	0.033597981	0.72741	0.98115	0.9871
Q6BDS2	UHRF1BP1	Host	1307.166667	2937	1282.5	1504	1667	58.32841732	96.0274894	59.76906933	68.41449569	75.55039489	0.17880763	0.595304815	0.999718578	-0.081228289	0.703544207	0.863507755	0.228343303	0.346755536	0.642759856	0.053065141	0.815887218	0.916598506	0.34839	0.96303	0.77321
A0JNW5	UHRF1BP1L	Host	1700.333333	1086	1490	1600	1773	82.22414374	35.507611	75.49882811	80.455995	90.18952452	0.326261761	0.338537829	0.999718578	-0.067279511	0.716510507	0.872212504	0.017991107	0.936193571	0.973156105	0.110139528	0.520257267	0.750905137	0.31395	0.96303	0.97155
Q96PU4	UHRF2	Host	1609.666667	4747	1121.5	1305.5	1120	77.2411355	155.2068411	57.33109119	65.367917	55.82784134	0.096937632	0.772752361	0.999718578	-0.348934905	0.127429787	0.33383057	-0.336819285	0.143536512	0.39824104	-0.411890849	0.047336854	0.221481592	0.54191	0.96303	0.97155
Q96RL1	UIMC1	Host	2657.666667	972	2259	2024	1910.5	126.2972657	31.78029271	109.9304787	97.7571419	93.54943795	-0.045191098	0.894399121	0.999718578	-0.316895826	0.080403038	0.250920978	-0.477737604	0.03282071	0.154819374	-0.380597931	0.034699468	0.190590357	0.42685	0.96303	0.97155
Q6PHR2	ULK3	Host	248	322	228.5	251.5	209	12.20577765	10.52803936	11.68871383	12.56666633	10.86918793	-0.042908241	0.903108091	0.999718578	0.042975422	0.86884393	0.944283527	0.101119565	0.721854882	0.886636851	-0.271100493	0.33961767	0.615590904	0.54658	0.96303	0.98576
P11172	UMPS	Host	3586.5	10421	3989	4681	4046	175.6591897	340.722665	202.8548236	233.0806831	207.2049725	0.026808738	0.936201393	0.999718578	0.237421555	0.142052578	0.357504163	0.49046067	0.019640855	0.109200459	0.232050552	0.122020289	0.371492175	0.91443	0.96303	0.97155
A6NIH7	UNC119B	Host	1255.5	1885	1286	1495	1574	59.27171269	61.63153474	64.94814309	73.40686276	79.42039938	-0.00119432	0.99717687	0.999718578	0.347771651	0.116859744	0.316780599	0.416469731	0.07859186	0.276652812	0.41912309	0.15636463	0.422928595	0.75029	0.96303	0.97155
Q9H3U1	UNC45A	Host	5768.666667	6116	5009.5	5170	4910.5	286.9634668	199.9673562	252.5207141	258.4968795	252.8442421	0.094416321	0.778314818	0.999718578	-0.269765134	0.165635991	0.393006295	-0.14846233	0.467205565	0.740323215	-0.098706434	0.469967095	0.719071929	0.7322	0.96441	0.97155
P13051	UNG	Host	429.3333333	800	278.5	279	233	22.94499981	26.15661952	15.4793436	15.08720833	13.13473043	-0.048527165	0.887080118	0.999718578	-0.411552129	0.124460727	0.329483718	-0.210534665	0.463298999	0.738566154	-0.688543975	0.031263744	0.179882647	0.19091	0.96303	0.97155
Q9C0B0	UNK	Host	2215.5	2244	2147	2391	2242	109.5338428	73.36931775	111.9361809	121.0744006	114.9392191	-0.292232181	0.385945088	0.999718578	0.077407054	0.653021669	0.834195176	0.17517899	0.425003949	0.711956594	0.079316335	0.600164392	0.804164344	0.57114	0.96303	0.97481
Q92900	UPF1	Host	13602	27474	12272.5	13752.5	12939.5	674.2800626	898.2837058	629.4857937	695.4468036	669.056947	0.125842807	0.706854048	0.999718578	-0.109539893	0.459896875	0.702126649	0.08726364	0.674277974	0.864785878	0.015976221	0.887164066	0.951788007	0.24851	0.96303	0.97155
Q9HAU5	UPF2	Host	4026.166667	7901	4646	4635.5	4978.5	195.5739101	258.3293135	235.0761503	227.0887251	249.9784667	-0.102740253	0.759156346	0.999718578	0.27069549	0.095217548	0.279413416	0.212208416	0.304313402	0.603319447	0.372694659	0.036210094	0.194704642	0.97433	0.96303	0.98577
Q9H1J1	UPF3A	Host	1786.166667	1228	1150	1179.5	1326	82.42425888	40.15041096	55.19579295	55.0515211	62.46428712	-0.223303737	0.510156777	0.999718578	-0.596499377	0.006111056	0.044419496	-0.805254676	0.00100875	0.012781189	-0.432345295	0.036313254	0.195129344	0.02231	0.96303	0.97155
Q9BZI7	UPF3B	Host	2905.333333	4841	3076	3037	2987	138.7839646	158.2802439	153.6423719	146.3502394	148.4109238	-0.077663209	0.816976612	0.999718578	0.159451052	0.311669795	0.571727827	0.131472142	0.53828975	0.790262584	0.069756538	0.620175029	0.817079043	0.57236	0.96303	0.9916
Q96BW1	UPRT	Host	425.3333333	1499	302	355.5	353	21.02759295	49.01096582	15.17866706	17.65025348	18.02443896	0.415091555	0.221541422	0.999718578	-0.287773222	0.282587101	0.540563507	-0.293447102	0.286529552	0.585332545	-0.202204167	0.382929164	0.651342736	0.10293	0.97026	0.97155
